id,age,marital,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,job,education
27603,37,single,no,22125,no,yes,cellular,21,nov,331,2,-1,0,unknown,yes,management,tertiary
27606,50,married,no,4374,yes,no,cellular,21,nov,163,2,113,3,failure,no,management,tertiary
27609,38,married,no,1257,no,no,cellular,21,nov,64,6,-1,0,unknown,no,management,secondary
27611,43,married,no,15423,yes,yes,cellular,21,nov,170,2,-1,0,unknown,no,management,tertiary
27612,45,married,no,1546,no,no,telephone,21,nov,171,2,-1,0,unknown,no,management,secondary
27613,36,single,no,1785,no,no,cellular,21,nov,136,2,-1,0,unknown,no,management,secondary
27616,35,married,no,22569,yes,no,cellular,21,nov,72,4,-1,0,unknown,no,management,tertiary
27620,33,single,no,3821,no,no,cellular,21,nov,201,5,-1,0,unknown,no,management,tertiary
27632,33,divorced,no,0,yes,yes,cellular,21,nov,211,7,94,8,failure,no,management,tertiary
27636,41,married,no,4063,yes,no,cellular,21,nov,110,2,-1,0,unknown,no,management,tertiary
27640,34,married,no,714,yes,no,cellular,21,nov,328,4,113,27,failure,no,management,tertiary
27643,36,single,no,339,no,no,cellular,21,nov,6,6,-1,0,unknown,no,management,tertiary
27645,48,married,no,7825,no,no,telephone,21,nov,77,5,-1,0,unknown,no,management,tertiary
27648,38,single,no,6742,no,no,cellular,21,nov,8,2,-1,0,unknown,no,management,tertiary
27652,37,single,no,2173,no,no,cellular,21,nov,158,3,114,1,failure,no,management,tertiary
27655,59,married,no,20798,yes,no,cellular,21,nov,9,7,-1,0,unknown,no,management,tertiary
27659,42,married,no,1275,yes,yes,cellular,21,nov,925,5,-1,0,unknown,yes,management,tertiary
27664,54,married,no,5787,no,no,telephone,21,nov,240,2,-1,0,unknown,no,management,primary
27666,33,single,no,3495,yes,yes,cellular,21,nov,11,2,-1,0,unknown,no,management,tertiary
27670,31,married,no,1402,no,no,cellular,21,nov,104,2,-1,0,unknown,no,management,tertiary
27675,34,married,no,6808,yes,no,cellular,21,nov,8,3,-1,0,unknown,no,management,tertiary
27680,36,single,no,515,yes,no,cellular,21,nov,14,7,-1,0,unknown,no,management,tertiary
27687,32,single,no,0,no,no,cellular,21,nov,9,6,-1,0,unknown,no,management,tertiary
27690,51,single,no,8265,yes,no,cellular,21,nov,168,3,-1,0,unknown,no,management,tertiary
27692,46,divorced,no,-94,yes,no,cellular,21,nov,183,4,-1,0,unknown,no,management,tertiary
27696,36,married,no,0,yes,no,cellular,21,nov,72,3,29,4,success,no,management,tertiary
27699,42,married,no,5,no,no,cellular,21,nov,1067,2,-1,0,unknown,no,management,tertiary
27701,44,married,no,736,no,no,cellular,21,nov,71,9,-1,0,unknown,no,management,tertiary
27703,38,divorced,no,-17,no,no,cellular,21,nov,11,4,-1,0,unknown,no,management,secondary
27714,31,single,no,1899,no,no,telephone,22,nov,1914,1,-1,0,unknown,no,management,tertiary
27718,38,divorced,no,0,yes,yes,cellular,4,dec,18,1,-1,0,unknown,no,management,tertiary
27721,22,single,no,760,no,no,telephone,7,dec,6,1,-1,0,unknown,no,management,tertiary
27723,32,single,no,2223,no,no,cellular,9,dec,10,1,-1,0,unknown,no,management,tertiary
27726,38,married,no,0,yes,no,telephone,12,dec,136,1,-1,0,unknown,no,management,tertiary
27728,53,divorced,no,1004,no,yes,telephone,22,dec,119,1,-1,0,unknown,yes,management,secondary
27730,59,married,no,2143,yes,no,cellular,28,jan,59,1,268,1,failure,no,management,tertiary
27731,40,married,no,378,yes,yes,cellular,28,jan,260,1,268,2,failure,no,management,tertiary
27736,29,married,no,805,no,no,cellular,28,jan,70,1,-1,0,unknown,no,management,tertiary
27739,38,single,no,574,yes,no,cellular,28,jan,62,1,-1,0,unknown,no,management,tertiary
27742,42,divorced,no,266,no,yes,cellular,28,jan,228,1,-1,0,unknown,no,management,tertiary
27750,26,single,no,2725,no,no,cellular,28,jan,267,1,-1,0,unknown,no,management,tertiary
27757,30,single,no,13,yes,no,cellular,28,jan,204,1,-1,0,unknown,no,management,tertiary
27767,30,single,no,188,no,no,cellular,28,jan,66,1,-1,0,unknown,no,management,tertiary
27775,30,single,no,464,no,no,cellular,28,jan,80,1,-1,0,unknown,no,management,tertiary
27776,29,married,no,451,no,no,cellular,28,jan,451,1,-1,0,unknown,no,management,tertiary
27785,49,married,no,865,no,no,cellular,28,jan,280,1,-1,0,unknown,no,management,tertiary
27787,37,married,no,-76,yes,no,cellular,28,jan,230,1,204,1,other,no,management,tertiary
27794,30,single,no,1572,no,no,cellular,28,jan,200,1,-1,0,unknown,no,management,tertiary
27795,43,married,no,344,yes,yes,cellular,28,jan,282,1,238,2,failure,no,management,tertiary
27798,41,married,no,226,no,no,cellular,28,jan,227,1,-1,0,unknown,no,management,tertiary
27800,27,single,no,589,no,no,cellular,28,jan,24,1,-1,0,unknown,no,management,secondary
27803,46,married,no,460,no,no,cellular,28,jan,56,1,-1,0,unknown,no,management,tertiary
27818,33,married,no,373,no,no,cellular,28,jan,384,1,-1,0,unknown,no,management,tertiary
27821,33,married,no,332,yes,yes,cellular,28,jan,706,1,-1,0,unknown,no,management,tertiary
27822,31,single,no,581,yes,yes,cellular,28,jan,572,1,-1,0,unknown,no,management,tertiary
27826,36,married,no,105,no,no,cellular,28,jan,76,1,-1,0,unknown,no,management,tertiary
27830,30,single,no,119,no,no,cellular,28,jan,430,1,-1,0,unknown,no,management,tertiary
27833,41,married,no,102,no,no,cellular,28,jan,244,1,-1,0,unknown,no,management,tertiary
27835,49,divorced,no,613,no,yes,cellular,28,jan,301,1,-1,0,unknown,no,management,secondary
27837,31,married,no,804,no,no,cellular,28,jan,146,1,-1,0,unknown,no,management,tertiary
27841,51,married,no,409,yes,no,cellular,28,jan,203,1,-1,0,unknown,no,management,tertiary
27848,46,married,no,638,yes,no,cellular,28,jan,68,1,-1,0,unknown,no,management,secondary
27857,57,married,no,0,no,no,cellular,28,jan,132,1,-1,0,unknown,no,management,secondary
27876,46,divorced,no,194,no,no,cellular,28,jan,97,1,-1,0,unknown,no,management,tertiary
27878,45,married,no,0,yes,yes,cellular,28,jan,625,1,-1,0,unknown,no,management,secondary
27887,38,married,no,1066,yes,no,cellular,28,jan,86,1,189,1,failure,no,management,tertiary
27893,48,divorced,no,5978,no,no,cellular,28,jan,58,1,-1,0,unknown,no,management,tertiary
27894,45,divorced,no,347,no,yes,cellular,28,jan,53,1,-1,0,unknown,no,management,tertiary
27898,35,married,no,436,no,yes,cellular,28,jan,507,1,184,4,failure,no,management,tertiary
27904,48,single,no,-295,no,yes,cellular,28,jan,121,1,190,2,failure,no,management,tertiary
27916,54,married,no,876,yes,no,cellular,28,jan,66,2,198,3,failure,no,management,secondary
27918,28,married,no,264,no,no,cellular,28,jan,183,1,-1,0,unknown,no,management,tertiary
27921,45,married,no,1874,no,no,cellular,28,jan,207,1,-1,0,unknown,no,management,tertiary
27924,58,married,no,1271,yes,no,cellular,28,jan,146,1,-1,0,unknown,no,management,tertiary
27927,50,divorced,no,1349,yes,yes,cellular,28,jan,326,1,-1,0,unknown,no,management,tertiary
27929,46,single,no,625,no,no,cellular,28,jan,107,1,163,5,other,no,management,tertiary
27937,33,single,no,215,yes,no,cellular,28,jan,144,1,-1,0,unknown,no,management,tertiary
27942,37,married,no,857,yes,no,cellular,28,jan,132,1,-1,0,unknown,no,management,secondary
27958,38,married,no,223,no,no,cellular,28,jan,63,1,-1,0,unknown,no,management,tertiary
27965,31,single,no,288,no,no,cellular,28,jan,364,1,-1,0,unknown,no,management,tertiary
27970,43,single,no,379,yes,no,cellular,28,jan,74,1,-1,0,unknown,no,management,tertiary
27972,33,single,no,726,no,no,cellular,28,jan,219,1,-1,0,unknown,no,management,tertiary
27977,36,married,no,0,yes,no,cellular,28,jan,60,1,250,1,other,no,management,tertiary
27980,32,married,no,393,no,no,cellular,28,jan,458,2,-1,0,unknown,no,management,tertiary
27988,60,married,no,130,no,no,cellular,28,jan,374,2,-1,0,unknown,no,management,primary
27989,32,single,no,787,no,no,cellular,28,jan,92,1,-1,0,unknown,no,management,secondary
27990,58,married,no,37,no,no,cellular,28,jan,236,2,-1,0,unknown,no,management,tertiary
27998,53,married,no,0,no,no,cellular,28,jan,1745,2,-1,0,unknown,no,management,tertiary
28001,30,single,no,140,no,no,cellular,28,jan,186,1,-1,0,unknown,no,management,tertiary
28011,42,married,no,157,yes,yes,cellular,28,jan,136,1,-1,0,unknown,no,management,tertiary
28012,50,married,no,1458,no,no,cellular,28,jan,92,1,-1,0,unknown,no,management,primary
28023,39,divorced,no,6,yes,no,cellular,28,jan,139,2,-1,0,unknown,no,management,tertiary
28030,48,divorced,no,769,no,yes,cellular,28,jan,58,2,184,15,other,no,management,secondary
28033,55,married,no,559,no,no,cellular,28,jan,271,2,-1,0,unknown,no,management,secondary
28035,52,married,no,1392,no,no,cellular,28,jan,1121,2,205,3,failure,no,management,tertiary
28039,29,married,no,54,no,no,cellular,28,jan,873,3,-1,0,unknown,no,management,tertiary
28042,45,married,no,672,yes,no,telephone,28,jan,227,3,187,1,other,no,management,secondary
28050,54,divorced,no,1288,no,no,cellular,28,jan,515,3,-1,0,unknown,no,management,tertiary
28058,39,married,no,0,no,no,cellular,28,jan,224,2,-1,0,unknown,no,management,secondary
28060,53,married,no,811,no,no,cellular,28,jan,405,3,-1,0,unknown,no,management,tertiary
28071,37,single,no,37,no,no,cellular,28,jan,253,2,-1,0,unknown,no,management,tertiary
28072,47,married,no,1128,no,no,cellular,28,jan,65,2,-1,0,unknown,no,management,secondary
28073,31,single,no,308,yes,yes,cellular,28,jan,262,2,268,2,other,no,management,tertiary
28074,44,married,no,0,no,no,cellular,28,jan,320,2,-1,0,unknown,no,management,tertiary
28075,32,single,no,1218,yes,no,telephone,28,jan,70,2,-1,0,unknown,no,management,tertiary
28082,28,single,no,95,no,no,telephone,28,jan,283,4,-1,0,unknown,no,management,tertiary
28085,30,married,no,1235,no,no,cellular,28,jan,119,2,-1,0,unknown,no,management,tertiary
28091,28,single,no,20,no,no,cellular,28,jan,144,2,-1,0,unknown,no,management,tertiary
28092,28,single,no,78,no,no,cellular,28,jan,258,2,-1,0,unknown,no,management,tertiary
28093,48,married,no,375,no,no,cellular,28,jan,290,3,-1,0,unknown,no,management,secondary
28109,33,single,no,3770,no,no,cellular,28,jan,757,2,-1,0,unknown,no,management,tertiary
28112,37,married,no,4721,no,no,telephone,28,jan,46,1,-1,0,unknown,no,management,primary
28117,37,single,no,695,no,no,cellular,28,jan,233,1,-1,0,unknown,no,management,tertiary
28120,43,married,no,182,no,no,cellular,28,jan,152,1,-1,0,unknown,no,management,tertiary
28122,38,single,no,2346,yes,no,cellular,28,jan,315,1,-1,0,unknown,no,management,tertiary
28123,43,married,no,595,no,no,telephone,28,jan,518,1,-1,0,unknown,no,management,secondary
28125,49,divorced,no,557,yes,no,cellular,29,jan,145,1,223,5,failure,no,management,tertiary
28126,31,single,no,86,no,no,cellular,29,jan,100,1,170,4,failure,no,management,tertiary
28127,32,single,no,4638,no,no,cellular,29,jan,180,1,-1,0,unknown,no,management,tertiary
28128,30,married,no,370,no,no,cellular,29,jan,250,1,246,1,other,no,management,tertiary
28166,34,married,no,557,yes,no,cellular,29,jan,354,1,197,1,failure,no,management,tertiary
28167,36,divorced,no,36,yes,no,cellular,29,jan,227,1,261,6,failure,no,management,tertiary
28169,47,married,no,1425,no,no,cellular,29,jan,113,1,-1,0,unknown,no,management,tertiary
28176,32,single,no,223,no,no,cellular,29,jan,365,1,-1,0,unknown,no,management,tertiary
28177,42,divorced,no,-259,no,yes,cellular,29,jan,149,1,-1,0,unknown,no,management,tertiary
28178,45,divorced,no,-90,yes,no,cellular,29,jan,128,1,192,1,failure,no,management,tertiary
28186,33,divorced,no,893,yes,no,cellular,29,jan,259,1,259,9,failure,no,management,tertiary
28187,50,single,no,567,yes,no,cellular,29,jan,50,1,258,8,failure,no,management,tertiary
28189,59,married,no,1857,no,no,cellular,29,jan,386,1,168,4,failure,no,management,tertiary
28192,30,single,no,1422,yes,yes,cellular,29,jan,305,1,223,27,failure,no,management,tertiary
28193,35,single,no,343,no,no,cellular,29,jan,45,2,-1,0,unknown,no,management,secondary
28196,39,divorced,no,547,yes,no,cellular,29,jan,317,2,260,4,failure,no,management,tertiary
28197,41,married,no,-412,yes,no,cellular,29,jan,85,1,195,5,other,no,management,tertiary
28206,51,single,no,0,yes,no,telephone,29,jan,121,1,244,2,failure,no,management,tertiary
28214,59,married,no,1245,no,no,cellular,29,jan,285,1,-1,0,unknown,no,management,secondary
28215,31,single,no,1120,yes,no,cellular,29,jan,217,2,239,1,other,no,management,tertiary
28223,34,married,no,498,yes,no,cellular,29,jan,84,1,251,2,failure,no,management,tertiary
28225,37,married,no,1330,yes,no,cellular,29,jan,41,2,261,1,failure,no,management,tertiary
28230,31,single,no,1073,yes,no,telephone,29,jan,82,1,-1,0,unknown,no,management,tertiary
28232,41,married,no,2665,yes,no,cellular,29,jan,112,1,183,10,other,no,management,tertiary
28235,45,single,no,707,yes,no,cellular,29,jan,78,1,-1,0,unknown,no,management,primary
28236,27,single,no,791,no,no,cellular,29,jan,620,1,-1,0,unknown,no,management,tertiary
28237,31,married,no,732,yes,no,cellular,29,jan,542,1,241,1,failure,no,management,tertiary
28247,58,divorced,no,44,yes,no,cellular,29,jan,147,1,195,1,other,no,management,secondary
28251,34,married,no,303,yes,no,cellular,29,jan,50,1,195,2,failure,no,management,tertiary
28252,32,single,yes,4,no,no,cellular,29,jan,181,1,-1,0,unknown,no,management,tertiary
28253,35,single,no,474,yes,yes,cellular,29,jan,372,1,-1,0,unknown,no,management,tertiary
28254,36,single,no,-155,yes,no,cellular,29,jan,94,1,-1,0,unknown,no,management,tertiary
28255,35,single,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no,management,secondary
28259,53,married,no,232,yes,no,telephone,29,jan,32,1,-1,0,unknown,no,management,tertiary
28261,36,married,no,0,yes,no,cellular,29,jan,86,1,237,17,other,no,management,tertiary
28266,33,single,no,1345,yes,no,cellular,29,jan,257,1,262,3,failure,no,management,tertiary
28271,48,married,no,1513,no,no,cellular,29,jan,166,2,-1,0,unknown,no,management,primary
28272,29,married,no,246,yes,no,cellular,29,jan,61,1,265,1,failure,no,management,tertiary
28273,27,married,no,145,no,no,cellular,29,jan,103,1,-1,0,unknown,no,management,tertiary
28275,40,single,no,1361,no,no,cellular,29,jan,1473,1,-1,0,unknown,yes,management,tertiary
28279,33,married,no,603,yes,no,cellular,29,jan,265,1,-1,0,unknown,no,management,tertiary
28283,44,married,no,5418,yes,yes,cellular,29,jan,188,1,185,5,failure,no,management,primary
28286,34,married,no,276,no,no,cellular,29,jan,216,1,-1,0,unknown,no,management,tertiary
28296,26,married,no,3360,yes,no,cellular,29,jan,774,1,-1,0,unknown,no,management,tertiary
28299,34,single,no,647,yes,no,cellular,29,jan,392,1,-1,0,unknown,no,management,tertiary
28320,38,divorced,no,1927,yes,yes,cellular,29,jan,527,1,-1,0,unknown,no,management,tertiary
28321,31,married,no,83,no,no,cellular,29,jan,300,1,-1,0,unknown,no,management,tertiary
28322,40,married,no,351,yes,no,cellular,29,jan,338,1,254,3,failure,no,management,tertiary
28327,56,single,no,545,yes,no,cellular,29,jan,86,1,-1,0,unknown,no,management,tertiary
28328,47,married,no,1144,no,yes,cellular,29,jan,324,1,-1,0,unknown,no,management,secondary
28348,59,married,no,2365,no,yes,cellular,29,jan,36,1,188,4,failure,no,management,tertiary
28349,44,married,no,149,yes,no,cellular,29,jan,507,1,220,2,success,no,management,tertiary
28354,33,single,no,973,no,no,cellular,29,jan,762,1,-1,0,unknown,no,management,tertiary
28357,36,single,no,188,no,no,cellular,29,jan,55,2,-1,0,unknown,no,management,tertiary
28370,31,married,no,678,yes,no,cellular,29,jan,249,1,259,4,failure,no,management,secondary
28376,37,married,yes,-22,no,no,cellular,29,jan,128,1,-1,0,unknown,no,management,tertiary
28377,26,divorced,yes,-402,no,yes,cellular,29,jan,66,2,262,2,failure,no,management,tertiary
28378,31,married,no,3914,no,yes,cellular,29,jan,266,1,-1,0,unknown,no,management,tertiary
28380,52,married,no,596,yes,no,cellular,29,jan,113,1,188,1,other,no,management,secondary
28381,41,single,no,537,yes,no,cellular,29,jan,278,2,-1,0,unknown,no,management,tertiary
28385,32,single,no,138,yes,no,cellular,29,jan,432,1,182,9,other,no,management,secondary
28389,46,married,no,589,no,no,cellular,29,jan,200,2,-1,0,unknown,no,management,primary
28393,29,married,no,1258,yes,no,cellular,29,jan,287,1,-1,0,unknown,no,management,tertiary
28397,33,single,no,1590,no,no,cellular,29,jan,57,1,-1,0,unknown,no,management,tertiary
28402,51,married,no,873,no,no,cellular,29,jan,273,1,-1,0,unknown,no,management,secondary
28405,33,single,no,-144,no,no,cellular,29,jan,348,1,-1,0,unknown,no,management,tertiary
28411,28,single,no,278,no,yes,cellular,29,jan,194,1,-1,0,unknown,no,management,tertiary
28412,34,married,no,349,yes,yes,cellular,29,jan,133,2,185,3,failure,no,management,tertiary
28414,59,single,no,671,yes,yes,cellular,29,jan,219,2,259,5,failure,no,management,secondary
28418,35,married,no,1100,no,yes,cellular,29,jan,127,2,-1,0,unknown,no,management,tertiary
28431,38,single,no,16957,yes,no,telephone,29,jan,208,1,247,2,failure,no,management,tertiary
28440,38,married,no,1354,yes,no,cellular,29,jan,50,2,-1,0,unknown,no,management,tertiary
28446,49,married,no,87,no,no,cellular,29,jan,165,1,-1,0,unknown,no,management,tertiary
28465,29,married,no,314,yes,no,cellular,29,jan,159,1,-1,0,unknown,no,management,tertiary
28478,56,single,no,6507,yes,yes,cellular,29,jan,134,1,196,1,failure,no,management,tertiary
28480,28,single,no,882,no,yes,cellular,29,jan,94,1,205,2,failure,no,management,tertiary
28495,41,married,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,no,management,tertiary
28498,32,married,no,2213,no,no,cellular,29,jan,125,2,154,7,failure,no,management,tertiary
28499,49,single,no,145,yes,no,cellular,29,jan,57,2,248,38,failure,no,management,tertiary
28500,47,married,yes,-337,no,yes,cellular,29,jan,243,4,161,2,failure,no,management,tertiary
28505,57,divorced,no,-676,yes,yes,cellular,29,jan,100,2,247,1,failure,no,management,tertiary
28506,43,divorced,no,3578,no,no,cellular,29,jan,376,2,-1,0,unknown,no,management,tertiary
28507,40,single,no,732,no,no,cellular,29,jan,148,2,-1,0,unknown,no,management,tertiary
28517,27,single,no,170,no,no,cellular,29,jan,76,2,-1,0,unknown,no,management,tertiary
28520,31,married,no,0,no,no,cellular,29,jan,120,2,160,2,failure,no,management,secondary
28521,29,married,no,266,yes,no,cellular,29,jan,103,2,-1,0,unknown,no,management,tertiary
28525,43,divorced,no,99,no,no,cellular,29,jan,24,3,-1,0,unknown,no,management,tertiary
28527,28,single,no,203,no,no,cellular,29,jan,145,2,-1,0,unknown,no,management,tertiary
28528,44,married,no,488,no,yes,cellular,29,jan,138,2,183,11,failure,no,management,secondary
28529,30,married,no,24,yes,no,cellular,29,jan,207,2,-1,0,unknown,no,management,tertiary
28533,28,single,no,1861,no,no,cellular,29,jan,43,2,-1,0,unknown,no,management,secondary
28538,30,married,no,350,no,no,cellular,29,jan,328,2,-1,0,unknown,no,management,tertiary
28543,48,divorced,no,657,no,yes,cellular,29,jan,251,2,-1,0,unknown,no,management,tertiary
28548,30,married,no,112,yes,no,cellular,29,jan,464,2,258,1,other,no,management,tertiary
28550,36,divorced,no,425,yes,yes,cellular,29,jan,202,2,-1,0,unknown,no,management,tertiary
